"","Year","Province","Electoral.District.Name.Nom.de.circonscription","Electoral.District.Number.Numéro.de.circonscription","Candidate.Candidat","Candidate.Residence.Résidence.du.candidat","Candidate.Occupation.Profession.du.candidat","Votes.Obtained.Votes.obtenus","Percentage.of.Votes.Obtained..Pourcentage.des.votes.obtenus","Majority.Majorité","Majority.Percentage.Pourcentage.de.majorité"
"3187",2015,"British Columbia/Colombie-Britannique","Coquitlam--Port Coquitlam",59008,"Douglas Horne Conservative/Conservateur","Coquitlam, B.C./ C.-B.","Politician/Politicien",18083,32,NA,NA
"3188",2015,"British Columbia/Colombie-Britannique","Coquitlam--Port Coquitlam",59008,"Sara Norman NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Coquitlam, B.C./ C.-B.","Journalist/Journaliste",15400,27.3,NA,NA
"3189",2015,"British Columbia/Colombie-Britannique","Coquitlam--Port Coquitlam",59008,"Brad Nickason Green Party/Parti Vert","Port Coquitlam, B.C./ C.-B.","Graphic Designer/Concepteur graphique",2076,3.7,NA,NA
"3190",2015,"British Columbia/Colombie-Britannique","Coquitlam--Port Coquitlam",59008,"Lewis Clarke Dahlby Libertarian/Libertarien","Port Coquitlam, B.C./ C.-B.","Business Owner/Propriétaire d'entreprise",1014,1.8,NA,NA
"3191",2015,"British Columbia/Colombie-Britannique","Courtenay--Alberni",59009,"Gord Johns NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Port Alberni, B.C./ C.-B.","Business Owner/Propriétaire d'entreprise",26582,38.1,6868,9.8
"3192",2015,"British Columbia/Colombie-Britannique","Courtenay--Alberni",59009,"John Duncan ** Conservative/Conservateur","Qualicum Beach, B.C./ C.-B.","Parliamentarian/Parlementaire",19714,28.2,NA,NA
"3193",2015,"British Columbia/Colombie-Britannique","Courtenay--Alberni",59009,"Carrie Powell-Davidson Liberal/Libéral","Parksville, B.C./ C.-B.","Writer/Écrivaine",15212,21.8,NA,NA
"3194",2015,"British Columbia/Colombie-Britannique","Courtenay--Alberni",59009,"Glenn Sollitt Green Party/Parti Vert","Qualicum Beach, B.C./ C.-B.","Seafood distributor/Distributeur de fruits de mer",8201,11.7,NA,NA
"3195",2015,"British Columbia/Colombie-Britannique","Courtenay--Alberni",59009,"Barbara Biley Marxist-Leninist/Marxiste-Léniniste","Courtenay, B.C./ C.-B.","Health Care Worker/Travailleuse de la santé",140,0.2,NA,NA
"3196",2015,"British Columbia/Colombie-Britannique","Cowichan--Malahat--Langford",59010,"Alistair MacGregor NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Duncan, B.C./ C.-B.","Constituency Assistant/Adjoint de circonscription",22200,35.9,7515,12.2
"3197",2015,"British Columbia/Colombie-Britannique","Cowichan--Malahat--Langford",59010,"Luke Krayenhoff Liberal/Libéral","Victoria, B.C./ C.-B.","Consultant/Consultant",14685,23.8,NA,NA
"3198",2015,"British Columbia/Colombie-Britannique","Cowichan--Malahat--Langford",59010,"Martin Barker Conservative/Conservateur","Duncan, B.C./ C.-B.","Chiropractor/Chiropraticien",14091,22.8,NA,NA
"3199",2015,"British Columbia/Colombie-Britannique","Cowichan--Malahat--Langford",59010,"Fran Hunt-Jinnouchi Green Party/Parti Vert","Victoria, B.C./ C.-B.","Business Owner/Propriétaire d'entreprise",10462,16.9,NA,NA
"3200",2015,"British Columbia/Colombie-Britannique","Cowichan--Malahat--Langford",59010,"Alastair Haythornthwaite Marxist-Leninist/Marxiste-Léniniste","Duncan, B.C./ C.-B.","Retired machinist/Machiniste retraité",340,0.6,NA,NA
"3201",2015,"British Columbia/Colombie-Britannique","Delta",59011,"Carla Qualtrough Liberal/Libéral","Delta, B.C./ C.-B.","Lawyer/Avocate",27355,49.1,9100,16.3
"3202",2015,"British Columbia/Colombie-Britannique","Delta",59011,"Kerry-Lynne Findlay ** Conservative/Conservateur","Delta, B.C./ C.-B.","Parliamentarian/Parlementaire",18255,32.8,NA,NA
"3203",2015,"British Columbia/Colombie-Britannique","Delta",59011,"Jeremy Leveque NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Delta, B.C./ C.-B.","PhD Candidate/Candidat au doctorat",8311,14.9,NA,NA
"3204",2015,"British Columbia/Colombie-Britannique","Delta",59011,"Anthony Edward Devellano Green Party/Parti Vert","Surrey, B.C./ C.-B.","Auto Sales/Commerce en automobiles",1768,3.2,NA,NA
"3205",2015,"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke",59026,"Randall Garrison ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Victoria, B.C./ C.-B.","College Instructor/Formateur au niveau collégial",23836,35,5214,7.7
"3206",2015,"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke",59026,"David Merner Liberal/Libéral","Victoria, B.C./ C.-B.","Lawyer/Avocat",18622,27.4,NA,NA
"3207",2015,"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke",59026,"Frances Litman Green Party/Parti Vert","Victoria, B.C./ C.-B.","Professional Photographer/Photographe professionnelle",13575,19.9,NA,NA
"3208",2015,"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke",59026,"Shari Lukens Conservative/Conservateur","Victoria, B.C./ C.-B.","Retired City Councillor/Conseiller municipal retraité",11912,17.5,NA,NA
"3209",2015,"British Columbia/Colombie-Britannique","Esquimalt--Saanich--Sooke",59026,"Tyson Strandlund Communist/Communiste","Victoria, B.C./ C.-B.","Student/Étudiant",136,0.2,NA,NA
"3210",2015,"British Columbia/Colombie-Britannique","Fleetwood--Port Kells",59012,"Ken Hardie Liberal/Libéral","Surrey, B.C./ C.-B.","Public Affairs Manager/Gestionnaire des affaires publiques",22871,46.9,8596,17.6
"3211",2015,"British Columbia/Colombie-Britannique","Fleetwood--Port Kells",59012,"Nina Grewal ** Conservative/Conservateur","Surrey, B.C./ C.-B.","Parliamentarian/Parlementaire",14275,29.3,NA,NA
"3212",2015,"British Columbia/Colombie-Britannique","Fleetwood--Port Kells",59012,"Garry Begg NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Langley, B.C./ C.-B.","RCMP Officer (Retired)/Agent de la GRC (retraité)",10463,21.5,NA,NA
"3213",2015,"British Columbia/Colombie-Britannique","Fleetwood--Port Kells",59012,"Richard Hosein Green Party/Parti Vert","Surrey, B.C./ C.-B.","Administrative coordinator/Coordonnateur administratif",1154,2.4,NA,NA
"3214",2015,"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo",59013,"Cathy McLeod ** Conservative/Conservateur","Kamloops, B.C./ C.-B.","Parliamentarian/Parlementaire",24595,35.3,3129,4.5
"3215",2015,"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo",59013,"Bill Sundhu NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Kamloops, B.C./ C.-B.","Lawyer/Avocat",21466,30.8,NA,NA
"3216",2015,"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo",59013,"Steve Powrie Liberal/Libéral","Kamloops, B.C./ C.-B.","Educator/Éducateur",21215,30.4,NA,NA
"3217",2015,"British Columbia/Colombie-Britannique","Kamloops--Thompson--Cariboo",59013,"Matthew Greenwood Green Party/Parti Vert","Kamloops, B.C./ C.-B.","Intake Worker/Travailleur chargé de l'accueil",2489,3.6,NA,NA
"3218",2015,"British Columbia/Colombie-Britannique","Kelowna--Lake Country",59014,"Stephen Fuhr Liberal/Libéral","West Kelowna, B.C./ C.-B.","Pilot/Pilote",29614,46.2,4112,6.4
"3219",2015,"British Columbia/Colombie-Britannique","Kelowna--Lake Country",59014,"Ron Cannan ** Conservative/Conservateur","Kelowna, B.C./ C.-B.","Parliamentarian/Parlementaire",25502,39.8,NA,NA
"3220",2015,"British Columbia/Colombie-Britannique","Kelowna--Lake Country",59014,"Norah Mary Bowman NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Kelowna, B.C./ C.-B.","College Professor/Professeure au collége",9039,14.1,NA,NA
"3221",2015,"British Columbia/Colombie-Britannique","Kootenay--Columbia",59015,"Wayne Stetski NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Cranbrook, B.C./ C.-B.","Retiree/Retraité",23529,37.2,282,0.4
"3222",2015,"British Columbia/Colombie-Britannique","Kootenay--Columbia",59015,"David Wilks ** Conservative/Conservateur","Sparwood, B.C./ C.-B.","Parliamentarian/Parlementaire",23247,36.8,NA,NA
"3223",2015,"British Columbia/Colombie-Britannique","Kootenay--Columbia",59015,"Don Johnston Liberal/Libéral","Nelson, B.C./ C.-B.","Retired/Retraité",12315,19.5,NA,NA
"3224",2015,"British Columbia/Colombie-Britannique","Kootenay--Columbia",59015,"Bill Green Green Party/Parti Vert","Kimberley, B.C./ C.-B.","Biologist/manager/Biologiste/Gérant",4115,6.5,NA,NA
"3225",2015,"British Columbia/Colombie-Britannique","Langley--Aldergrove",59016,"Mark Warawa ** Conservative/Conservateur","Langley, B.C./ C.-B.","Parliamentarian/Parlementaire",27333,45.6,5439,9.1
"3226",2015,"British Columbia/Colombie-Britannique","Langley--Aldergrove",59016,"Leon Jensen Liberal/Libéral","Langley, B.C./ C.-B.","Retired/Retraité",21894,36.6,NA,NA
"3227",2015,"British Columbia/Colombie-Britannique","Langley--Aldergrove",59016,"Margot Sangster NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Vancouver, B.C./ C.-B.","Mental Health Educator/Éducateur de la santé mentale",7490,12.5,NA,NA
"3228",2015,"British Columbia/Colombie-Britannique","Langley--Aldergrove",59016,"Simmi Saminder Kaur Dhillon Green Party/Parti Vert","Langley, B.C./ C.-B.","Homemaker / Community Advocate/Personne au foyer / avocate populaire",2644,4.4,NA,NA
"3229",2015,"British Columbia/Colombie-Britannique","Langley--Aldergrove",59016,"Lauren Southern Libertarian/Libertarien","Langley, B.C./ C.-B.","Coffee Shop Manager/Gestionnaire de café",535,0.9,NA,NA
"3230",2015,"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon",59017,"Jati Sidhu Liberal/Libéral","Abbotsford, B.C./ C.-B.","Businessman/Homme d'affaires",16625,37.2,1038,2.3
"3231",2015,"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon",59017,"Brad Vis Conservative/Conservateur","Abbotsford, B.C./ C.-B.","Public and Media Relations/Relations avec le public et les médias",15587,34.9,NA,NA
"3232",2015,"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon",59017,"Dennis Adamson NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Yale, B.C./ C.-B.","Local Government Representative/Représentant d'une administration locale",9174,20.5,NA,NA
"3233",2015,"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon",59017,"Arthur Alexander Green Green Party/Parti Vert","Hope, B.C./ C.-B.","Motion Picture Technician/Technicien de cinéma",2293,5.1,NA,NA
"3234",2015,"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon",59017,"Wyatt Scott Independent/Indépendant","Mission, B.C./ C.-B.","Business Owner/Propriétaire d'entreprise",914,2,NA,NA
"3235",2015,"British Columbia/Colombie-Britannique","Mission--Matsqui--Fraser Canyon",59017,"Elaine Wismer Marxist-Leninist/Marxiste-Léniniste","Yale, B.C./ C.-B.","Heritage Interpreter/Interprète du patrimoine",58,0.1,NA,NA
"3236",2015,"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith",59018,"Sheila Malcolmson NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Gabriola, B.C./ C.-B.","Manager/Gestionnaire",23651,33.2,6898,9.7
"3237",2015,"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith",59018,"Tim Tessier Liberal/Libéral","Nanaimo, B.C./ C.-B.","Realtor/Courtier en immeubles",16753,23.5,NA,NA
"3238",2015,"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith",59018,"Mark Allen MacDonald Conservative/Conservateur","Nanaimo, B.C./ C.-B.","Publisher/Editeur",16637,23.4,NA,NA
"3239",2015,"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith",59018,"Paul Manly Green Party/Parti Vert","Nanaimo, B.C./ C.-B.","Media Producer/Réalisateur des médias",14074,19.8,NA,NA
"3240",2015,"British Columbia/Colombie-Britannique","Nanaimo--Ladysmith",59018,"Jack East Marxist-Leninist/Marxiste-Léniniste","Campbell River, B.C./ C.-B.","Retired Railway Worker/Cheminot retraité",126,0.2,NA,NA
"3241",2015,"British Columbia/Colombie-Britannique","New Westminster--Burnaby",59019,"Peter Julian ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","New Westminster, B.C./ C.-B.","Parliamentarian/Parlementaire",22876,43.5,7623,14.5
"3242",2015,"British Columbia/Colombie-Britannique","New Westminster--Burnaby",59019,"Sasha Ramnarine Liberal/Libéral","New Westminster, B.C./ C.-B.","Lawyer/Avocat",15253,29,NA,NA
"3243",2015,"British Columbia/Colombie-Britannique","New Westminster--Burnaby",59019,"Chloé Ellis Conservative/Conservateur","New Westminster, B.C./ C.-B.","Banker/Banquière",10512,20,NA,NA
"3244",2015,"British Columbia/Colombie-Britannique","New Westminster--Burnaby",59019,"Kyle Routledge Green Party/Parti Vert","New Westminster, B.C./ C.-B.","Biologist (Wildlife)/Biologiste de la faune",2487,4.7,NA,NA
"3245",2015,"British Columbia/Colombie-Britannique","New Westminster--Burnaby",59019,"Rex Brocki Libertarian/Libertarien","Burnaby, B.C./ C.-B.","Retired/Retraité",1368,2.6,NA,NA
"3246",2015,"British Columbia/Colombie-Britannique","New Westminster--Burnaby",59019,"Joseph Theriault Marxist-Leninist/Marxiste-Léniniste","New Westminster, B.C./ C.-B.","Retired Health Care Worker/Travailleur de la santé retraité",146,0.3,NA,NA
"3247",2015,"British Columbia/Colombie-Britannique","North Island--Powell River",59037,"Rachel Blaney NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Campbell River, B.C./ C.-B.","Executive Director/Directrice administrative",24340,40.2,8500,14
"3248",2015,"British Columbia/Colombie-Britannique","North Island--Powell River",59037,"Laura Smith Conservative/Conservateur","Campbell River, B.C./ C.-B.","Policy and Communications Advisor/Conseiller politique et en communications",15840,26.2,NA,NA
"3249",2015,"British Columbia/Colombie-Britannique","North Island--Powell River",59037,"Peter Schwarzhoff Liberal/Libéral","Campbell River, B.C./ C.-B.","Retired Atmospheric Scientist/Atmosphériste retraité",15416,25.5,NA,NA
"3250",2015,"British Columbia/Colombie-Britannique","North Island--Powell River",59037,"Brenda Sayers Green Party/Parti Vert","Port Alberni, B.C./ C.-B.","Financial Administrator/Administratrice des finances",4940,8.2,NA,NA
"3251",2015,"British Columbia/Colombie-Britannique","North Okanagan--Shuswap",59020,"Mel Arnold Conservative/Conservateur","Salmon Arm, B.C./ C.-B.","Businessman/Homme d'affaires",27490,39.3,6541,9.4
"3252",2015,"British Columbia/Colombie-Britannique","North Okanagan--Shuswap",59020,"Cindy Derkaz Liberal/Libéral","Salmon Arm, B.C./ C.-B.","Retired Lawyer/Avocate à la retraite",20949,29.9,NA,NA
"3253",2015,"British Columbia/Colombie-Britannique","North Okanagan--Shuswap",59020,"Jacqui Gingras NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Falkland, B.C./ C.-B.","Professor/Professeure",17907,25.6,NA,NA
"3254",2015,"British Columbia/Colombie-Britannique","North Okanagan--Shuswap",59020,"Chris George Green Party/Parti Vert","Sorrento, B.C./ C.-B.","Student/Etudiant",3608,5.2,NA,NA
"3255",2015,"British Columbia/Colombie-Britannique","North Vancouver",59021,"Jonathan Wilkinson Liberal/Libéral","North Vancouver, B.C./ C.-B.","Business Person/Personne d'affaires",36458,56.7,19157,29.8
"3256",2015,"British Columbia/Colombie-Britannique","North Vancouver",59021,"Andrew Saxton ** Conservative/Conservateur","North Vancouver, B.C./ C.-B.","Parliamentarian/Parlementaire",17301,26.9,NA,NA
"3257",2015,"British Columbia/Colombie-Britannique","North Vancouver",59021,"Claire Martin Green Party/Parti Vert","North Vancouver, B.C./ C.-B.","Consultant/Consultante",5350,8.3,NA,NA
"3258",2015,"British Columbia/Colombie-Britannique","North Vancouver",59021,"Carleen Thomas NDP-New Democratic Party/NPD-Nouveau Parti démocratique","North Vancouver, B.C./ C.-B.","Project Manager/Gestionnaire de projets",5015,7.8,NA,NA
"3259",2015,"British Columbia/Colombie-Britannique","North Vancouver",59021,"Ismet Yetisen Libertarian/Libertarien","Vancouver, B.C./ C.-B.","Hospitality Manager/Gestionnaire de l'accueil",136,0.2,NA,NA
"3260",2015,"British Columbia/Colombie-Britannique","North Vancouver",59021,"Payam Azad Independent/Indépendant","West Vancouver, B.C./ C.-B.","Businessman/Homme d'affaires",94,0.1,NA,NA
"3261",2015,"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge",59022,"Dan Ruimy Liberal/Libéral","Maple Ridge, B.C./ C.-B.","Self-Employed/Travailleur indépendant",17673,33.9,1300,2.5
"3262",2015,"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge",59022,"Mike Murray Conservative/Conservateur","Pitt Meadows, B.C./ C.-B.","Executive Assistant/Adjoint de direction",16373,31.4,NA,NA
"3263",2015,"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge",59022,"Bob D'Eith NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Maple Ridge, B.C./ C.-B.","Lawyer/Avocat",15450,29.6,NA,NA
"3264",2015,"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge",59022,"Peter Tam Green Party/Parti Vert","Maple Ridge, B.C./ C.-B.","System Analyst/Analyste de système ",2202,4.2,NA,NA
"3265",2015,"British Columbia/Colombie-Britannique","Pitt Meadows--Maple Ridge",59022,"Steve Ranta Independent/Indépendant","Maple Ridge, B.C./ C.-B.","Retired/Retraité",452,0.9,NA,NA
"3266",2015,"British Columbia/Colombie-Britannique","Port Moody--Coquitlam",59023,"Fin Donnelly ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Coquitlam, B.C./ C.-B.","Parliamentarian/Parlementaire",19706,36,2818,5.2
"3267",2015,"British Columbia/Colombie-Britannique","Port Moody--Coquitlam",59023,"Jessie Adcock Liberal/Libéral","Anmore, B.C./ C.-B.","Chief Digital Officer/Directrice de la stratégie digitale",16888,30.9,NA,NA
"3268",2015,"British Columbia/Colombie-Britannique","Port Moody--Coquitlam",59023,"Tim Laidler Conservative/Conservateur","Port Moody, B.C./ C.-B.","Executive Director/Directeur exécutif",16112,29.5,NA,NA
"3269",2015,"British Columbia/Colombie-Britannique","Port Moody--Coquitlam",59023,"Marcus Madsen Green Party/Parti Vert","Port Moody, B.C./ C.-B.","Digital Media Consultant/Consultant en médias numériques",1878,3.4,NA,NA
"3270",2015,"British Columbia/Colombie-Britannique","Port Moody--Coquitlam",59023,"Roland Verrier Marxist-Leninist/Marxiste-Léniniste","Coquitlam, B.C./ C.-B.","Retired Electrician/Electricien retraité",83,0.2,NA,NA
"3271",2015,"British Columbia/Colombie-Britannique","Prince George--Peace River--Northern Rockies",59024,"Bob Zimmer ** Conservative/Conservateur","Fort St. John, B.C./ C.-B.","Parliamentarian/Parlementaire",27237,52.5,14324,27.6
"3272",2015,"British Columbia/Colombie-Britannique","Prince George--Peace River--Northern Rockies",59024,"Matt Shaw Liberal/Libéral","Prince George, B.C./ C.-B.","Teacher/Enseignant",12913,24.9,NA,NA
"3273",2015,"British Columbia/Colombie-Britannique","Prince George--Peace River--Northern Rockies",59024,"Kathi Dickie NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Fort Nelson, B.C./ C.-B.","Education Director/Directrice d'éducation",8014,15.5,NA,NA
"3274",2015,"British Columbia/Colombie-Britannique","Prince George--Peace River--Northern Rockies",59024,"Elizabeth Biggar Green Party/Parti Vert","Vancouver, B.C./ C.-B.","Grocery Distribution Coordinator/Coordinatrice en distributions de l'épicerie",2672,5.2,NA,NA
"3275",2015,"British Columbia/Colombie-Britannique","Prince George--Peace River--Northern Rockies",59024,"W. Todd Keller Libertarian/Libertarien","Fort St. John, B.C./ C.-B.","Heavy Equipment Operator/Opérateur d'équipement lourd",559,1.1,NA,NA
"3276",2015,"British Columbia/Colombie-Britannique","Prince George--Peace River--Northern Rockies",59024,"Barry Blackman PC Party/Parti PC","Tumbler Ridge, B.C./ C.-B.","Professional Driver/Chauffeur professionnel",464,0.9,NA,NA
"3277",2015,"British Columbia/Colombie-Britannique","Richmond Centre/Richmond-Centre",59025,"Alice Wong ** Conservative/Conservateur","Richmond, B.C./ C.-B.","Educator/Éducatrice",17622,44.2,1136,2.8
"3278",2015,"British Columbia/Colombie-Britannique","Richmond Centre/Richmond-Centre",59025,"Lawrence Woo Liberal/Libéral","Vancouver, B.C./ C.-B.","Chartered Accountant/Comptable agréé",16486,41.4,NA,NA
"3279",2015,"British Columbia/Colombie-Britannique","Richmond Centre/Richmond-Centre",59025,"Jack Trovato NDP-New Democratic Party/NPD-Nouveau Parti démocratique","Richmond, B.C./ C.-B.","Teacher/Enseignant",4602,11.5,NA,NA
